1680289225762;-0,021158256
1680289225777;-0,020714864
1680289225798;-0,020305034
1680289225818;-0,01990928
1680289225840;-0,019513914
1680289225858;-0,019022865
1680289225877;-0,018690286
1680289225898;-0,01831573
1680289225918;-0,017936384
1680289225938;-0,01752731
1680289225958;-0,017254235
1680289225979;-0,016764281
1680289225998;-0,016525436
1680289226018;-0,01617707
1680289226038;-0,015920639
1680289226058;-0,015580796
1680289226078;-0,0153028
1680289226098;-0,014904174
1680289226118;-0,014642715
1680289226138;-0,014368374
1680289226158;-0,014090706
1680289226178;-0,013756972
1680289226198;-0,013470858
1680289226220;-0,01323262
1680289226240;-0,012895204
1680289226257;-0,012622952
1680289226282;-0,012426535
1680289226298;-0,012197855
1680289226320;-0,011894267
1680289226338;-0,011587126
1680289226357;-0,011467672
1680289226378;-0,01121323
1680289226399;-0,011016967
1680289226417;-0,010736208
1680289226438;-0,010624548
1680289226458;-0,010324557
1680289226478;-0,010153283
1680289226497;-0,009935243
1680289226518;-0,009671192
1680289226538;-0,00950322
1680289226558;-0,009307463
1680289226580;-0,009203969
1680289226598;-0,008996741
1680289226618;-0,008809029
1680289226640;-0,0085064
1680289226658;-0,008449122
1680289226677;-0,008305007
1680289226698;-0,008043151
1680289226719;-0,008019155
1680289226738;-0,007748059
1680289226758;-0,0076181674
1680289226778;-0,0073548793
1680289226797;-0,0073234057
1680289226819;-0,007297718
1680289226838;-0,00714502
1680289226857;-0,0069128517
1680289226878;-0,0067222216
1680289226900;-0,0066803796
1680289226918;-0,006501599
1680289226938;-0,006389129
1680289226958;-0,0062542334
1680289226977;-0,0061950297
1680289226999;-0,0061001796
1680289227018;-0,0058900043
1680289227038;-0,005741699
1680289227058;-0,0056702155
1680289227080;-0,005547233
1680289227098;-0,005443083
1680289227118;-0,005365544
1680289227138;-0,0052113715
1680289227159;-0,0050838822
1680289227178;-0,005105581
1680289227198;-0,0049484666
1680289227218;-0,0047278143
1680289227239;-0,004672536
1680289227258;-0,004618223
1680289227278;-0,004449104
1680289227299;-0,004411291
1680289227318;-0,0043967497
1680289227338;-0,004233353
1680289227358;-0,0041544023
1680289227378;-0,0041117487
1680289227399;-0,0039496953
1680289227418;-0,003945076
1680289227437;-0,0038823173
1680289227458;-0,0037802625
1680289227480;-0,003625855
1680289227498;-0,0037068995
1680289227518;-0,0036111306
1680289227540;-0,003435404
1680289227558;-0,0033451782
1680289227578;-0,0034124712
1680289227599;-0,003252944
1680289227617;-0,0032927576
1680289227638;-0,0031232876
1680289227658;-0,0031085238
1680289227678;-0,003047965
1680289227698;-0,00296716
1680289227719;-0,0029230635
1680289227739;-0,002865425
1680289227758;-0,0027026287
1680289227778;-0,0027375575
1680289227798;-0,002739218
1680289227818;-0,0025859186
1680289227839;-0,002591483
1680289227859;-0,0025274444
1680289227878;-0,0025150978
1680289227898;-0,0024061264
1680289227918;-0,0024167628
1680289227938;-0,002454841
1680289227958;-0,0022884342
1680289227979;-0,0022665723
1680289227998;-0,0021424722
1680289228019;-0,0021691672
1680289228039;-0,0021289196
1680289228058;-0,0019622715
1680289228078;-0,0019299081
1680289228099;-0,0019700197
1680289228118;-0,0019064081
1680289228138;-0,0018720492
1680289228159;-0,0017085182
1680289228178;-0,0017164515
1680289228198;-0,0018016468
1680289228220;-0,0017497914
1680289228238;-0,0017874541
1680289228258;-0,0015272739
1680289228278;-0,0016066305
1680289228299;-0,0015337414
1680289228319;-0,0016082422
1680289228338;-0,001561476
1680289228358;-0,0015503467
1680289228379;-0,0014365872
1680289228399;-0,0014457373
1680289228418;-0,0014556502
1680289228438;-0,0014780911
1680289228458;-0,0014537522
1680289228480;-0,0014094687
1680289228498;-0,0013624881
1680289228518;-0,0013480606
1680289228539;-0,0012838594
1680289228558;-0,0012838814
1680289228578;-0,001227234
1680289228598;-0,0013251833
1680289228618;-0,0011625116
1680289228639;-0,0012700964
1680289228660;-0,0011361737
1680289228678;-0,0011289134
1680289228698;-0,0010832024
1680289228718;-0,0011073941
1680289228739;-0,0011278671
1680289228758;-0,0010376776
1680289228779;-0,0010197447
1680289228798;-0,0008800044
1680289228819;-0,0010547126
1680289228839;-0,0009422539
1680289228858;-0,001011415
1680289228878;-0,0009253898
1680289228898;-0,001007891
1680289228918;-0,0008647041
1680289228938;-0,0009924606
1680289228959;-0,0008493597
1680289228979;-0,00080039824
1680289228999;-0,00078880845
1680289229019;-0,0006737836
1680289229038;-0,00066856237
1680289229058;-0,00072272297
1680289229078;-0,00082305813
1680289229098;-0,0007102011
1680289229118;-0,0006915973
1680289229140;-0,0007341933
1680289229159;-0,0007589467
1680289229178;-0,00070314814
1680289229198;-0,00069527223
1680289229218;-0,000644996
1680289229240;-0,0006526432
1680289229258;-0,00068984367
1680289229278;-0,00058182015
1680289229298;-0,00063302054
